ID,Start Time,End Time,# Observations
367,2019-08-28 17:24:19,2020-02-24 17:24:17,91
368,2019-08-31 05:50:20,2020-02-27 05:50:17,91
369,2019-09-03 17:25:09,2020-02-27 05:50:17,90
370,2019-09-03 17:25:09,2020-03-01 17:25:07,91
371,2019-09-06 05:49:38,2020-03-04 05:49:36,91
372,2019-09-09 17:24:20,2020-03-04 05:49:36,90
373,2019-09-09 17:24:20,2020-03-07 17:24:17,91
374,2019-09-13 10:56:39,2020-03-11 10:56:37,91
375,2019-09-13 10:56:39,2020-03-11 10:56:37,91
376,2019-09-15 17:25:09,2020-03-15 05:58:34,92
377,2019-09-18 10:56:40,2020-03-16 10:56:39,91
378,2019-09-21 17:24:21,2020-03-16 10:56:39,90
379,2019-09-21 17:24:21,2020-03-19 17:24:18,91
380,2019-09-24 05:50:21,2020-03-22 05:50:18,91
381,2019-09-27 17:25:10,2020-03-22 05:50:18,90
382,2019-09-27 17:25:10,2020-03-25 17:25:07,91
383,2019-09-30 05:49:39,2020-03-28 05:49:35,91
384,2019-10-03 17:24:21,2020-03-28 05:49:35,90
385,2019-10-03 17:24:21,2020-03-31 17:24:18,91
386,2019-10-06 05:50:20,2020-04-03 05:50:18,91
387,2019-10-09 17:25:10,2020-04-03 05:50:18,90
388,2019-10-09 17:25:10,2020-04-06 17:25:07,91
389,2019-10-13 10:56:44,2020-04-10 10:56:39,91
390,2019-10-13 10:56:44,2020-04-10 10:56:39,91
391,2019-10-15 17:24:21,2020-04-14 05:57:54,92
392,2019-10-18 10:56:42,2020-04-15 10:56:37,91
393,2019-10-21 17:25:10,2020-04-15 10:56:37,90
394,2019-10-21 17:25:10,2020-04-18 17:25:08,91
395,2019-10-24 05:49:39,2020-04-21 05:49:37,91
396,2019-10-27 17:24:21,2020-04-21 05:49:37,90
397,2019-10-27 17:24:21,2020-04-24 17:24:19,91
398,2019-10-30 05:50:20,2020-04-27 05:50:19,91
399,2019-11-02 17:25:10,2020-04-27 05:50:19,90
400,2019-11-02 17:25:10,2020-04-30 17:25:08,91
401,2019-11-05 05:49:39,2020-05-03 05:49:37,91
402,2019-11-08 17:24:21,2020-05-03 05:49:37,90
403,2019-11-08 17:24:21,2020-05-06 17:24:19,91
404,2019-11-12 10:56:43,2020-05-10 10:56:45,91
405,2019-11-12 10:56:43,2020-05-10 10:56:45,91
406,2019-11-14 17:25:10,2020-05-14 05:58:37,92
407,2019-11-17 10:56:39,2020-05-15 10:56:40,91
408,2019-11-20 17:24:21,2020-05-15 10:56:40,90
409,2019-11-20 17:24:21,2020-05-18 17:24:20,91
410,2019-11-23 05:50:21,2020-05-21 05:50:19,91
411,2019-11-26 17:25:10,2020-05-21 05:50:19,90
412,2019-11-26 17:25:10,2020-05-24 17:25:10,91
413,2019-11-29 05:49:39,2020-05-27 05:49:39,91
414,2019-12-02 17:24:20,2020-05-27 05:49:39,90
415,2019-12-02 17:24:20,2020-05-30 17:24:21,91
416,2019-12-05 05:50:19,2020-06-02 05:50:18,91
417,2019-12-08 17:25:09,2020-06-05 17:25:10,91
418,2019-12-12 10:56:37,2020-06-09 10:56:47,91
419,2019-12-12 10:56:37,2020-06-10 17:33:26,92
420,2019-12-14 17:24:20,2020-06-10 17:33:26,91
421,2019-12-17 05:50:19,2020-06-14 10:56:43,91
422,2019-12-20 17:25:09,2020-06-14 10:56:43,90
423,2019-12-20 17:25:09,2020-06-17 17:25:11,91
424,2019-12-23 05:49:38,2020-06-20 05:49:39,91
425,2019-12-26 17:24:19,2020-06-22 17:33:28,91
426,2019-12-26 17:24:19,2020-06-22 17:33:28,91
427,2019-12-29 05:50:19,2020-06-26 05:50:22,91
428,2020-01-01 17:25:08,2020-06-26 05:50:22,90
429,2020-01-01 17:25:08,2020-06-29 17:25:12,91
430,2020-01-04 05:49:37,2020-07-02 05:49:30,91
431,2020-01-07 17:24:19,2020-07-02 05:49:30,90
432,2020-01-07 17:24:19,2020-07-05 17:24:34,91
433,2020-01-10 05:50:19,2020-07-08 05:50:22,91
434,2020-01-13 17:25:08,2020-07-08 05:50:22,90
435,2020-01-13 17:25:08,2020-07-11 17:25:12,91
436,2020-01-16 05:49:36,2020-07-14 05:49:42,91
437,2020-01-19 17:24:18,2020-07-14 05:49:42,90
438,2020-01-19 17:24:18,2020-07-17 17:24:34,91
439,2020-01-22 05:50:18,2020-07-20 05:50:24,91
440,2020-01-25 17:25:07,2020-07-20 05:50:24,90
441,2020-01-25 17:25:07,2020-07-23 17:25:13,91
442,2020-01-28 05:49:36,2020-07-26 05:49:42,91
443,2020-01-31 17:24:18,2020-07-26 05:49:42,90
444,2020-01-31 17:24:18,2020-07-29 17:24:35,91
445,2020-02-03 05:50:17,2020-08-01 05:50:22,91
446,2020-02-06 17:25:07,2020-08-01 05:50:22,90
